repo,skill_id,name,description,version,path,classification,category,has_frontmatter,body_length,keep,notes
CCPI,generating-test-doubles,generating-test-doubles,"This skill uses the test-doubles-generator plugin to automatically create mocks, stubs, spies, and fakes for unit testing. It analyzes dependencies in the code and generates appropriate test doubles b",1.0.0,backups/skill-structure-cleanup-20251108-073936/plugins/testing/test-doubles-generator/skills/test-doubles-generator/SKILL.md,BACKUP,testing,Yes,2408,,
CCPI,managing-test-environments,managing-test-environments,"This skill enables Claude to manage isolated test environments using Docker Compose, Testcontainers, and environment variables. It is used to create consistent, reproducible testing environments for s",1.0.0,backups/skill-structure-cleanup-20251108-073936/plugins/testing/test-environment-manager/skills/test-environment-manager/SKILL.md,BACKUP,testing,Yes,2132,,
CCPI,orchestrating-test-workflows,orchestrating-test-workflows,"This skill enables Claude to orchestrate complex test workflows using the test-orchestrator plugin. It allows Claude to define test execution graphs with dependencies, execute tests in parallel, and i",1.0.0,backups/skill-structure-cleanup-20251108-073936/plugins/testing/test-orchestrator/skills/test-orchestrator/SKILL.md,BACKUP,testing,Yes,2270,,
CCPI,generating-test-reports,generating-test-reports,"This skill generates comprehensive test reports with coverage metrics, trends, and stakeholder-friendly formats (HTML, PDF, JSON). It aggregates test results from various frameworks, calculates key me",1.0.0,backups/skill-structure-cleanup-20251108-073936/plugins/testing/test-report-generator/skills/test-report-generator/SKILL.md,BACKUP,testing,Yes,1960,,
CCPI,generating-unit-tests,generating-unit-tests,"This skill enables Claude to automatically generate comprehensive unit tests from source code. It is triggered when the user requests unit tests, test cases, or test suites for specific files or code ",1.0.0,backups/skill-structure-cleanup-20251108-073936/plugins/testing/unit-test-generator/skills/unit-test-generator/SKILL.md,BACKUP,testing,Yes,2799,,
CCPI,performing-visual-regression-testing,performing-visual-regression-testing,"This skill enables Claude to execute visual regression tests using tools like Percy, Chromatic, and BackstopJS. It captures screenshots, compares them against baselines, and analyzes visual difference",1.0.0,backups/skill-structure-cleanup-20251108-073936/plugins/testing/visual-regression-tester/skills/visual-regression-tester/SKILL.md,BACKUP,testing,Yes,2390,,
CCPI,deploying-machine-learning-models,deploying-machine-learning-models,"This skill enables Claude to deploy machine learning models to production environments. It automates the deployment workflow, implements best practices for serving models, optimizes performance, and h",1.0.0,backups/skills-batch-20251204-000554/plugins/ai-ml/model-deployment-helper/skills/model-deployment-helper/SKILL.md,BACKUP,ai-ml,Yes,1908,,
CCPI,evaluating-machine-learning-models,evaluating-machine-learning-models,"This skill allows Claude to evaluate machine learning models using a comprehensive suite of metrics. It should be used when the user requests model performance analysis, validation, or testing. Claude",1.0.0,backups/skills-batch-20251204-000554/plugins/ai-ml/model-evaluation-suite/skills/model-evaluation-suite/SKILL.md,BACKUP,ai-ml,Yes,2256,,
CCPI,explaining-machine-learning-models,explaining-machine-learning-models,"This skill enables Claude to provide interpretability and explainability for machine learning models. It is triggered when the user requests explanations for model predictions, insights into feature i",1.0.0,backups/skills-batch-20251204-000554/plugins/ai-ml/model-explainability-tool/skills/model-explainability-tool/SKILL.md,BACKUP,ai-ml,Yes,2801,,
CCPI,tracking-model-versions,tracking-model-versions,"This skill enables Claude to track and manage AI/ML model versions using the model-versioning-tracker plugin. It should be used when the user asks to manage model versions, track model lineage, log mo",1.0.0,backups/skills-batch-20251204-000554/plugins/ai-ml/model-versioning-tracker/skills/model-versioning-tracker/SKILL.md,BACKUP,ai-ml,Yes,2211,,
CCPI,building-neural-networks,building-neural-networks,"This skill allows Claude to construct and configure neural network architectures using the neural-network-builder plugin. It should be used when the user requests the creation of a new neural network,",1.0.0,backups/skills-batch-20251204-000554/plugins/ai-ml/neural-network-builder/skills/neural-network-builder/SKILL.md,BACKUP,ai-ml,Yes,2684,,
CCPI,analyzing-text-with-nlp,analyzing-text-with-nlp,"This skill enables Claude to perform natural language processing and text analysis using the nlp-text-analyzer plugin. It should be used when the user requests analysis of text, including sentiment an",1.0.0,backups/skills-batch-20251204-000554/plugins/ai-ml/nlp-text-analyzer/skills/nlp-text-analyzer/SKILL.md,BACKUP,ai-ml,Yes,1924,,
CCPI,building-recommendation-systems,building-recommendation-systems,"This skill empowers Claude to construct recommendation systems using collaborative filtering, content-based filtering, or hybrid approaches. It analyzes user preferences, item features, and interactio",1.0.0,backups/skills-batch-20251204-000554/plugins/ai-ml/recommendation-engine/skills/recommendation-engine/SKILL.md,BACKUP,ai-ml,Yes,2542,,
CCPI,performing-regression-analysis,performing-regression-analysis,"This skill empowers Claude to perform regression analysis and modeling using the regression-analysis-tool plugin. It analyzes datasets, generates appropriate regression models (linear, polynomial, etc",1.0.0,backups/skills-batch-20251204-000554/plugins/ai-ml/regression-analysis-tool/skills/regression-analysis-tool/SKILL.md,BACKUP,ai-ml,Yes,2379,,
CCPI,analyzing-text-sentiment,analyzing-text-sentiment,"This skill enables Claude to analyze the sentiment of text data. It identifies the emotional tone expressed in text, classifying it as positive, negative, or neutral. Use this skill when a user reques",1.0.0,backups/skills-batch-20251204-000554/plugins/ai-ml/sentiment-analysis-tool/skills/sentiment-analysis-tool/SKILL.md,BACKUP,ai-ml,Yes,2257,,
CCPI,forecasting-time-series-data,forecasting-time-series-data,"This skill enables Claude to forecast future values based on historical time series data. It analyzes time-dependent data to identify trends, seasonality, and other patterns. Use this skill when the u",1.0.0,backups/skills-batch-20251204-000554/plugins/ai-ml/time-series-forecaster/skills/time-series-forecaster/SKILL.md,BACKUP,ai-ml,Yes,2359,,
CCPI,adapting-transfer-learning-models,adapting-transfer-learning-models,"This skill automates the adaptation of pre-trained machine learning models using transfer learning techniques. It is triggered when the user requests assistance with fine-tuning a model, adapting a pr",1.0.0,backups/skills-batch-20251204-000554/plugins/ai-ml/transfer-learning-adapter/skills/transfer-learning-adapter/SKILL.md,BACKUP,ai-ml,Yes,2988,,
CCPI,excel-dcf-modeler,excel-dcf-modeler,"Build discounted cash flow (DCF) valuation models in Excel with free cash flow projections, WACC calculations, and sensitivity analysis for investment banking and corporate finance teams Activates whe",1.0.0,backups/skills-batch-20251204-000554/plugins/business-tools/excel-analyst-pro/skills/excel-dcf-modeler/SKILL.md,BACKUP,business-tools,Yes,10276,,
CCPI,excel-lbo-modeler,excel-lbo-modeler,"Create leveraged buyout (LBO) models in Excel with sources & uses, debt schedules, cash flow waterfalls, and IRR calculations for private equity analysis Activates when you request ""excel lbo modeler""",1.0.0,backups/skills-batch-20251204-000554/plugins/business-tools/excel-analyst-pro/skills/excel-lbo-modeler/SKILL.md,BACKUP,business-tools,Yes,10563,,
CCPI,excel-pivot-wizard,excel-pivot-wizard,"Generate pivot tables and charts from raw data using natural language - analyze sales by region, summarize data by category, and create visualizations effortlessly Activates when you request ""excel pi",1.0.0,backups/skills-batch-20251204-000554/plugins/business-tools/excel-analyst-pro/skills/excel-pivot-wizard/SKILL.md,BACKUP,business-tools,Yes,11634,,
CCPI,excel-variance-analyzer,excel-variance-analyzer,"Automate budget vs actual variance analysis in Excel with flagging, commentary, and executive summaries for financial reporting and FP&A teams Activates when you request ""excel variance analyzer"" func",1.0.0,backups/skills-batch-20251204-000554/plugins/business-tools/excel-analyst-pro/skills/excel-variance-analyzer/SKILL.md,BACKUP,business-tools,Yes,9403,,
CCPI,firestore-operations-manager,firestore-operations-manager,"Manages Firebase/Firestore operations including CRUD, queries, batch processing, A2A agent communication, MCP server integration, and Cloud Run service coordination.
Activates when you request ""firest",1.0.0,backups/skills-batch-20251204-000554/plugins/community/jeremy-firestore/skills/firestore-manager/SKILL.md,BACKUP,community,Yes,14034,,
CCPI,generating-database-seed-data,generating-database-seed-data,"This skill enables Claude to generate realistic test data and database seed scripts for development and testing environments. It uses Faker libraries to create realistic data, maintains relational int",1.0.0,backups/skills-batch-20251204-000554/plugins/database/data-seeder-generator/skills/data-seeder-generator/SKILL.md,BACKUP,database,Yes,2642,,
CCPI,validating-database-integrity,validating-database-integrity,"This skill utilizes the data-validation-engine plugin to ensure database integrity. It automatically validates data types, ranges, formats, referential integrity, and business rules. Use this skill wh",1.0.0,backups/skills-batch-20251204-000554/plugins/database/data-validation-engine/skills/data-validation-engine/SKILL.md,BACKUP,database,Yes,2622,,
CCPI,archiving-databases,archiving-databases,"This skill automates database archival processes. It helps reduce primary database size by moving historical records to archive tables or cold storage solutions like S3, Azure Blob, or GCS. The plugin",1.0.0,backups/skills-batch-20251204-000554/plugins/database/database-archival-system/skills/database-archival-system/SKILL.md,BACKUP,database,Yes,2512,,
CCPI,implementing-database-audit-logging,implementing-database-audit-logging,"This skill helps implement database audit logging for tracking changes and ensuring compliance. It is triggered when the user requests to ""implement database audit logging"", ""add audit trails"", ""track",1.0.0,backups/skills-batch-20251204-000554/plugins/database/database-audit-logger/skills/database-audit-logger/SKILL.md,BACKUP,database,Yes,2425,,
