id,plugin_path,field_name,raw_value
650,plugins/community/sprint/.claude-plugin/plugin.json,description,Autonomous multi-agent development framework with spec-driven sprints and convergent iteration
651,plugins/community/sprint/.claude-plugin/plugin.json,author,"{""name"": ""Damien Laine"", ""email"": ""damien.laine@gmail.com"", ""url"": ""https://github.com/damienlaine""}"
652,plugins/community/sprint/.claude-plugin/plugin.json,repository,https://github.com/damienlaine/agentic-sprint
653,plugins/community/sprint/.claude-plugin/plugin.json,homepage,https://github.com/damienlaine/agentic-sprint
654,plugins/community/sprint/.claude-plugin/plugin.json,license,MIT
655,plugins/community/sprint/.claude-plugin/plugin.json,keywords,"[""autonomous"", ""agentic"", ""yolo"", ""self-iterating"", ""multi-agent"", ""hands-off"", ""auto-pilot"", ""orchestration""]"
656,plugins/community/zai-cli/.claude-plugin/plugin.json,name,zai-cli
657,plugins/community/zai-cli/.claude-plugin/plugin.json,version,1.0.0
658,plugins/community/zai-cli/.claude-plugin/plugin.json,description,"Z.AI vision, search, reader, and GitHub exploration via CLI and MCP. Analyze images, search the web, read pages as markdown, explore repos."
659,plugins/community/zai-cli/.claude-plugin/plugin.json,author,"{""name"": ""Numman Ali"", ""email"": ""numman.ali@gmail.com"", ""url"": ""https://github.com/numman-ali""}"
660,plugins/community/zai-cli/.claude-plugin/plugin.json,repository,https://github.com/numman-ali/n-skills
661,plugins/community/zai-cli/.claude-plugin/plugin.json,homepage,https://github.com/numman-ali/zai-cli
662,plugins/community/zai-cli/.claude-plugin/plugin.json,license,Apache-2.0
663,plugins/community/zai-cli/.claude-plugin/plugin.json,keywords,"[""vision"", ""image-analysis"", ""ocr"", ""web-search"", ""web-reader"", ""github"", ""mcp"", ""z-ai"", ""glm-4"", ""multimodal""]"
664,plugins/crypto/arbitrage-opportunity-finder/.claude-plugin/plugin.json,name,arbitrage-opportunity-finder
665,plugins/crypto/arbitrage-opportunity-finder/.claude-plugin/plugin.json,version,1.0.0
666,plugins/crypto/arbitrage-opportunity-finder/.claude-plugin/plugin.json,description,Find and analyze arbitrage opportunities across exchanges and DeFi protocols
667,plugins/crypto/arbitrage-opportunity-finder/.claude-plugin/plugin.json,author,"{""name"": ""Intent Solutions IO"", ""email"": ""jeremy@intentsolutions.ai"", ""url"": ""https://intentsolutions.ai""}"
668,plugins/crypto/arbitrage-opportunity-finder/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
669,plugins/crypto/arbitrage-opportunity-finder/.claude-plugin/plugin.json,license,MIT
670,plugins/crypto/arbitrage-opportunity-finder/.claude-plugin/plugin.json,keywords,"[""arbitrage"", ""trading"", ""defi"", ""mev"", ""profit""]"
671,plugins/crypto/blockchain-explorer-cli/.claude-plugin/plugin.json,name,blockchain-explorer-cli
672,plugins/crypto/blockchain-explorer-cli/.claude-plugin/plugin.json,version,1.0.0
673,plugins/crypto/blockchain-explorer-cli/.claude-plugin/plugin.json,description,"Command-line blockchain explorer for transactions, addresses, and contracts"
674,plugins/crypto/blockchain-explorer-cli/.claude-plugin/plugin.json,author,"{""name"": ""Claude Code Plugins"", ""email"": ""[email protected]""}"
675,plugins/crypto/blockchain-explorer-cli/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
676,plugins/crypto/blockchain-explorer-cli/.claude-plugin/plugin.json,license,MIT
677,plugins/crypto/blockchain-explorer-cli/.claude-plugin/plugin.json,keywords,"[""blockchain"", ""explorer"", ""etherscan"", ""transactions"", ""addresses"", ""contracts""]"
678,plugins/crypto/cross-chain-bridge-monitor/.claude-plugin/plugin.json,name,cross-chain-bridge-monitor
679,plugins/crypto/cross-chain-bridge-monitor/.claude-plugin/plugin.json,version,1.0.0
680,plugins/crypto/cross-chain-bridge-monitor/.claude-plugin/plugin.json,description,"Monitor cross-chain bridge activity, track transfers, analyze security, and detect bridge exploits"
681,plugins/crypto/cross-chain-bridge-monitor/.claude-plugin/plugin.json,author,"{""name"": ""Intent Solutions IO"", ""email"": ""jeremy@intentsolutions.ai"", ""url"": ""https://intentsolutions.ai""}"
682,plugins/crypto/cross-chain-bridge-monitor/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
683,plugins/crypto/cross-chain-bridge-monitor/.claude-plugin/plugin.json,license,MIT
684,plugins/crypto/cross-chain-bridge-monitor/.claude-plugin/plugin.json,keywords,"[""crypto"", ""cross-chain"", ""bridge"", ""security"", ""monitoring"", ""layer2"", ""multichain"", ""defi""]"
685,plugins/crypto/crypto-derivatives-tracker/.claude-plugin/plugin.json,name,crypto-derivatives-tracker
686,plugins/crypto/crypto-derivatives-tracker/.claude-plugin/plugin.json,version,1.0.0
687,plugins/crypto/crypto-derivatives-tracker/.claude-plugin/plugin.json,description,"Track crypto futures, options, perpetual swaps with funding rates, open interest, and derivatives market analysis"
688,plugins/crypto/crypto-derivatives-tracker/.claude-plugin/plugin.json,author,"{""name"": ""Intent Solutions IO"", ""email"": ""jeremy@intentsolutions.ai"", ""url"": ""https://intentsolutions.ai""}"
689,plugins/crypto/crypto-derivatives-tracker/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
690,plugins/crypto/crypto-derivatives-tracker/.claude-plugin/plugin.json,license,MIT
691,plugins/crypto/crypto-derivatives-tracker/.claude-plugin/plugin.json,keywords,"[""crypto"", ""derivatives"", ""futures"", ""options"", ""perpetuals"", ""funding-rate"", ""open-interest"", ""trading""]"
692,plugins/crypto/crypto-news-aggregator/.claude-plugin/plugin.json,name,crypto-news-aggregator
693,plugins/crypto/crypto-news-aggregator/.claude-plugin/plugin.json,version,1.0.0
694,plugins/crypto/crypto-news-aggregator/.claude-plugin/plugin.json,description,Aggregate and analyze crypto news from multiple sources with sentiment analysis
695,plugins/crypto/crypto-news-aggregator/.claude-plugin/plugin.json,author,"{""name"": ""Intent Solutions IO"", ""email"": ""jeremy@intentsolutions.ai"", ""url"": ""https://intentsolutions.ai""}"
696,plugins/crypto/crypto-news-aggregator/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
697,plugins/crypto/crypto-news-aggregator/.claude-plugin/plugin.json,license,MIT
698,plugins/crypto/crypto-news-aggregator/.claude-plugin/plugin.json,keywords,"[""news"", ""aggregator"", ""sentiment"", ""crypto"", ""media""]"
699,plugins/crypto/crypto-portfolio-tracker/.claude-plugin/plugin.json,name,crypto-portfolio-tracker
700,plugins/crypto/crypto-portfolio-tracker/.claude-plugin/plugin.json,version,1.0.0
701,plugins/crypto/crypto-portfolio-tracker/.claude-plugin/plugin.json,description,"Professional crypto portfolio tracking with real-time prices, PnL analysis, and risk metrics"
702,plugins/crypto/crypto-portfolio-tracker/.claude-plugin/plugin.json,author,"{""name"": ""Intent Solutions IO"", ""email"": ""jeremy@intentsolutions.ai"", ""url"": ""https://intentsolutions.ai""}"
703,plugins/crypto/crypto-portfolio-tracker/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
704,plugins/crypto/crypto-portfolio-tracker/.claude-plugin/plugin.json,license,MIT
705,plugins/crypto/crypto-portfolio-tracker/.claude-plugin/plugin.json,keywords,"[""crypto"", ""portfolio"", ""trading"", ""investment"", ""bitcoin"", ""ethereum"", ""defi""]"
706,plugins/crypto/crypto-signal-generator/.claude-plugin/plugin.json,name,crypto-signal-generator
707,plugins/crypto/crypto-signal-generator/.claude-plugin/plugin.json,version,1.0.0
708,plugins/crypto/crypto-signal-generator/.claude-plugin/plugin.json,description,Generate trading signals from technical indicators and market analysis
709,plugins/crypto/crypto-signal-generator/.claude-plugin/plugin.json,author,"{""name"": ""Claude Code Plugins"", ""email"": ""[email protected]""}"
710,plugins/crypto/crypto-signal-generator/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
711,plugins/crypto/crypto-signal-generator/.claude-plugin/plugin.json,license,MIT
712,plugins/crypto/crypto-signal-generator/.claude-plugin/plugin.json,keywords,"[""trading"", ""signals"", ""technical-analysis"", ""indicators"", ""crypto""]"
713,plugins/crypto/crypto-tax-calculator/.claude-plugin/plugin.json,name,crypto-tax-calculator
714,plugins/crypto/crypto-tax-calculator/.claude-plugin/plugin.json,version,1.0.0
715,plugins/crypto/crypto-tax-calculator/.claude-plugin/plugin.json,description,Calculate crypto taxes with FIFO/LIFO methods and generate tax reports
716,plugins/crypto/crypto-tax-calculator/.claude-plugin/plugin.json,author,"{""name"": ""Intent Solutions IO"", ""email"": ""jeremy@intentsolutions.ai"", ""url"": ""https://intentsolutions.ai""}"
717,plugins/crypto/crypto-tax-calculator/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
718,plugins/crypto/crypto-tax-calculator/.claude-plugin/plugin.json,license,MIT
719,plugins/crypto/crypto-tax-calculator/.claude-plugin/plugin.json,keywords,"[""crypto"", ""tax"", ""calculator"", ""fifo"", ""lifo"", ""capital gains""]"
720,plugins/crypto/defi-yield-optimizer/.claude-plugin/plugin.json,name,defi-yield-optimizer
721,plugins/crypto/defi-yield-optimizer/.claude-plugin/plugin.json,version,1.0.0
722,plugins/crypto/defi-yield-optimizer/.claude-plugin/plugin.json,description,Optimize DeFi yield farming strategies across protocols with APY tracking and risk assessment
723,plugins/crypto/defi-yield-optimizer/.claude-plugin/plugin.json,author,"{""name"": ""Intent Solutions IO"", ""email"": ""jeremy@intentsolutions.ai"", ""url"": ""https://intentsolutions.ai""}"
724,plugins/crypto/defi-yield-optimizer/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
725,plugins/crypto/defi-yield-optimizer/.claude-plugin/plugin.json,license,MIT
726,plugins/crypto/defi-yield-optimizer/.claude-plugin/plugin.json,keywords,"[""defi"", ""yield"", ""farming"", ""liquidity"", ""apy"", ""optimization"", ""crypto""]"
727,plugins/crypto/dex-aggregator-router/.claude-plugin/plugin.json,name,dex-aggregator-router
728,plugins/crypto/dex-aggregator-router/.claude-plugin/plugin.json,version,1.0.0
729,plugins/crypto/dex-aggregator-router/.claude-plugin/plugin.json,description,Find optimal DEX routes for token swaps across multiple exchanges
730,plugins/crypto/dex-aggregator-router/.claude-plugin/plugin.json,author,"{""name"": ""Claude Code Plugins"", ""email"": ""[email protected]""}"
731,plugins/crypto/dex-aggregator-router/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
732,plugins/crypto/dex-aggregator-router/.claude-plugin/plugin.json,license,MIT
733,plugins/crypto/dex-aggregator-router/.claude-plugin/plugin.json,keywords,"[""dex"", ""swap"", ""trading"", ""defi"", ""aggregator"", ""routing""]"
734,plugins/crypto/flash-loan-simulator/.claude-plugin/plugin.json,name,flash-loan-simulator
735,plugins/crypto/flash-loan-simulator/.claude-plugin/plugin.json,version,1.0.0
736,plugins/crypto/flash-loan-simulator/.claude-plugin/plugin.json,description,"Simulate and analyze flash loan strategies including arbitrage, liquidations, and collateral swaps"
737,plugins/crypto/flash-loan-simulator/.claude-plugin/plugin.json,author,"{""name"": ""Intent Solutions IO"", ""email"": ""jeremy@intentsolutions.ai"", ""url"": ""https://intentsolutions.ai""}"
738,plugins/crypto/flash-loan-simulator/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
739,plugins/crypto/flash-loan-simulator/.claude-plugin/plugin.json,license,MIT
740,plugins/crypto/flash-loan-simulator/.claude-plugin/plugin.json,keywords,"[""crypto"", ""flash-loans"", ""defi"", ""aave"", ""arbitrage"", ""liquidation"", ""ethereum"", ""simulation""]"
741,plugins/crypto/gas-fee-optimizer/.claude-plugin/plugin.json,name,gas-fee-optimizer
742,plugins/crypto/gas-fee-optimizer/.claude-plugin/plugin.json,version,1.0.0
743,plugins/crypto/gas-fee-optimizer/.claude-plugin/plugin.json,description,Optimize transaction gas fees with timing and routing recommendations
744,plugins/crypto/gas-fee-optimizer/.claude-plugin/plugin.json,author,"{""name"": ""Claude Code Plugins"", ""email"": ""[email protected]""}"
745,plugins/crypto/gas-fee-optimizer/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
746,plugins/crypto/gas-fee-optimizer/.claude-plugin/plugin.json,license,MIT
747,plugins/crypto/gas-fee-optimizer/.claude-plugin/plugin.json,keywords,"[""gas"", ""fees"", ""ethereum"", ""optimization"", ""transaction"", ""l2""]"
748,plugins/crypto/liquidity-pool-analyzer/.claude-plugin/plugin.json,name,liquidity-pool-analyzer
749,plugins/crypto/liquidity-pool-analyzer/.claude-plugin/plugin.json,version,1.0.0
750,plugins/crypto/liquidity-pool-analyzer/.claude-plugin/plugin.json,description,"Analyze DeFi liquidity pools for impermanent loss, APY, and optimization opportunities"
751,plugins/crypto/liquidity-pool-analyzer/.claude-plugin/plugin.json,author,"{""name"": ""Intent Solutions IO"", ""email"": ""jeremy@intentsolutions.ai"", ""url"": ""https://intentsolutions.ai""}"
752,plugins/crypto/liquidity-pool-analyzer/.claude-plugin/plugin.json,repository,https://github.com/jeremylongshore/claude-code-plugins
