id,skill_path,field_name,raw_value
1902,plugins/saas-packs/apollo-pack/skills/apollo-reference-architecture/SKILL.md,compatible-with,"claude-code, codex, openclaw"
1903,plugins/saas-packs/apollo-pack/skills/apollo-sdk-patterns/SKILL.md,name,apollo-sdk-patterns
1904,plugins/saas-packs/apollo-pack/skills/apollo-sdk-patterns/SKILL.md,description,"Apply production-ready Apollo.io SDK patterns.
Use when implementing Apollo integrations, refactoring API usage,
or establishing team coding standards.
Trigger with phrases like ""apollo sdk patterns"", ""apollo best practices"",
""apollo code patterns"", ""idiomatic apollo"", ""apollo client wrapper"".
"
1905,plugins/saas-packs/apollo-pack/skills/apollo-sdk-patterns/SKILL.md,allowed-tools,"Read, Write, Edit"
1906,plugins/saas-packs/apollo-pack/skills/apollo-sdk-patterns/SKILL.md,version,1.0.0
1907,plugins/saas-packs/apollo-pack/skills/apollo-sdk-patterns/SKILL.md,license,MIT
1908,plugins/saas-packs/apollo-pack/skills/apollo-sdk-patterns/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
1909,plugins/saas-packs/apollo-pack/skills/apollo-sdk-patterns/SKILL.md,compatible-with,"claude-code, codex, openclaw"
1910,plugins/saas-packs/apollo-pack/skills/apollo-security-basics/SKILL.md,name,apollo-security-basics
1911,plugins/saas-packs/apollo-pack/skills/apollo-security-basics/SKILL.md,description,"Apply Apollo.io API security best practices.
Use when securing Apollo integrations, managing API keys,
or implementing secure data handling.
Trigger with phrases like ""apollo security"", ""secure apollo api"",
""apollo api key security"", ""apollo data protection"".
"
1912,plugins/saas-packs/apollo-pack/skills/apollo-security-basics/SKILL.md,allowed-tools,"Read, Grep, Bash(curl:*)"
1913,plugins/saas-packs/apollo-pack/skills/apollo-security-basics/SKILL.md,version,1.0.0
1914,plugins/saas-packs/apollo-pack/skills/apollo-security-basics/SKILL.md,license,MIT
1915,plugins/saas-packs/apollo-pack/skills/apollo-security-basics/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
1916,plugins/saas-packs/apollo-pack/skills/apollo-security-basics/SKILL.md,compatible-with,"claude-code, codex, openclaw"
1917,plugins/saas-packs/apollo-pack/skills/apollo-upgrade-migration/SKILL.md,name,apollo-upgrade-migration
1918,plugins/saas-packs/apollo-pack/skills/apollo-upgrade-migration/SKILL.md,description,"Manage Apollo.io SDK upgrades.
Use when upgrading Apollo API versions, migrating to new endpoints,
or updating deprecated API usage.
Trigger with phrases like ""apollo upgrade"", ""apollo migration"",
""update apollo api"", ""apollo breaking changes"", ""apollo deprecation"".
"
1919,plugins/saas-packs/apollo-pack/skills/apollo-upgrade-migration/SKILL.md,allowed-tools,"Read, Grep, Bash(curl:*)"
1920,plugins/saas-packs/apollo-pack/skills/apollo-upgrade-migration/SKILL.md,version,1.0.0
1921,plugins/saas-packs/apollo-pack/skills/apollo-upgrade-migration/SKILL.md,license,MIT
1922,plugins/saas-packs/apollo-pack/skills/apollo-upgrade-migration/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
1923,plugins/saas-packs/apollo-pack/skills/apollo-upgrade-migration/SKILL.md,compatible-with,"claude-code, codex, openclaw"
1924,plugins/saas-packs/apollo-pack/skills/apollo-webhooks-events/SKILL.md,name,apollo-webhooks-events
1925,plugins/saas-packs/apollo-pack/skills/apollo-webhooks-events/SKILL.md,description,"Implement Apollo.io webhook handling.
Use when receiving Apollo webhooks, processing event notifications,
or building event-driven integrations.
Trigger with phrases like ""apollo webhooks"", ""apollo events"",
""apollo notifications"", ""apollo webhook handler"", ""apollo triggers"".
"
1926,plugins/saas-packs/apollo-pack/skills/apollo-webhooks-events/SKILL.md,allowed-tools,"Read, Write, Edit, Bash(gh:*), Bash(curl:*)"
1927,plugins/saas-packs/apollo-pack/skills/apollo-webhooks-events/SKILL.md,version,1.0.0
1928,plugins/saas-packs/apollo-pack/skills/apollo-webhooks-events/SKILL.md,license,MIT
1929,plugins/saas-packs/apollo-pack/skills/apollo-webhooks-events/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
1930,plugins/saas-packs/apollo-pack/skills/apollo-webhooks-events/SKILL.md,compatible-with,"claude-code, codex, openclaw"
1931,plugins/saas-packs/clay-pack/skills/clay-advanced-troubleshooting/SKILL.md,name,clay-advanced-troubleshooting
1932,plugins/saas-packs/clay-pack/skills/clay-advanced-troubleshooting/SKILL.md,description,"Apply Clay advanced debugging techniques for hard-to-diagnose issues.
Use when standard troubleshooting fails, investigating complex race conditions,
or preparing evidence bundles for Clay support escalation.
Trigger with phrases like ""clay hard bug"", ""clay mystery error"",
""clay impossible to debug"", ""difficult clay issue"", ""clay deep debug"".
"
1933,plugins/saas-packs/clay-pack/skills/clay-advanced-troubleshooting/SKILL.md,allowed-tools,"Read, Grep, Bash(kubectl:*), Bash(curl:*), Bash(tcpdump:*)"
1934,plugins/saas-packs/clay-pack/skills/clay-advanced-troubleshooting/SKILL.md,version,1.0.0
1935,plugins/saas-packs/clay-pack/skills/clay-advanced-troubleshooting/SKILL.md,license,MIT
1936,plugins/saas-packs/clay-pack/skills/clay-advanced-troubleshooting/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
1937,plugins/saas-packs/clay-pack/skills/clay-advanced-troubleshooting/SKILL.md,compatible-with,"claude-code, codex, openclaw"
1938,plugins/saas-packs/clay-pack/skills/clay-architecture-variants/SKILL.md,name,clay-architecture-variants
1939,plugins/saas-packs/clay-pack/skills/clay-architecture-variants/SKILL.md,description,"Choose and implement Clay validated architecture blueprints for different scales.
Use when designing new Clay integrations, choosing between monolith/service/microservice
architectures, or planning migration paths for Clay applications.
Trigger with phrases like ""clay architecture"", ""clay blueprint"",
""how to structure clay"", ""clay project layout"", ""clay microservice"".
"
1940,plugins/saas-packs/clay-pack/skills/clay-architecture-variants/SKILL.md,allowed-tools,"Read, Grep"
1941,plugins/saas-packs/clay-pack/skills/clay-architecture-variants/SKILL.md,version,1.0.0
1942,plugins/saas-packs/clay-pack/skills/clay-architecture-variants/SKILL.md,license,MIT
1943,plugins/saas-packs/clay-pack/skills/clay-architecture-variants/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
1944,plugins/saas-packs/clay-pack/skills/clay-architecture-variants/SKILL.md,compatible-with,"claude-code, codex, openclaw"
1945,plugins/saas-packs/clay-pack/skills/clay-ci-integration/SKILL.md,name,clay-ci-integration
1946,plugins/saas-packs/clay-pack/skills/clay-ci-integration/SKILL.md,description,"Configure Clay CI/CD integration with GitHub Actions and testing.
Use when setting up automated testing, configuring CI pipelines,
or integrating Clay tests into your build process.
Trigger with phrases like ""clay CI"", ""clay GitHub Actions"",
""clay automated tests"", ""CI clay"".
"
1947,plugins/saas-packs/clay-pack/skills/clay-ci-integration/SKILL.md,allowed-tools,"Read, Write, Edit, Bash(gh:*)"
1948,plugins/saas-packs/clay-pack/skills/clay-ci-integration/SKILL.md,version,1.0.0
1949,plugins/saas-packs/clay-pack/skills/clay-ci-integration/SKILL.md,license,MIT
1950,plugins/saas-packs/clay-pack/skills/clay-ci-integration/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
1951,plugins/saas-packs/clay-pack/skills/clay-ci-integration/SKILL.md,compatible-with,"claude-code, codex, openclaw"
1952,plugins/saas-packs/clay-pack/skills/clay-common-errors/SKILL.md,name,clay-common-errors
1953,plugins/saas-packs/clay-pack/skills/clay-common-errors/SKILL.md,description,"Diagnose and fix Clay common errors and exceptions.
Use when encountering Clay errors, debugging failed requests,
or troubleshooting integration issues.
Trigger with phrases like ""clay error"", ""fix clay"",
""clay not working"", ""debug clay"".
"
1954,plugins/saas-packs/clay-pack/skills/clay-common-errors/SKILL.md,allowed-tools,"Read, Grep, Bash(curl:*)"
1955,plugins/saas-packs/clay-pack/skills/clay-common-errors/SKILL.md,version,1.0.0
1956,plugins/saas-packs/clay-pack/skills/clay-common-errors/SKILL.md,license,MIT
1957,plugins/saas-packs/clay-pack/skills/clay-common-errors/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
1958,plugins/saas-packs/clay-pack/skills/clay-common-errors/SKILL.md,compatible-with,"claude-code, codex, openclaw"
1959,plugins/saas-packs/clay-pack/skills/clay-core-workflow-a/SKILL.md,name,clay-core-workflow-a
1960,plugins/saas-packs/clay-pack/skills/clay-core-workflow-a/SKILL.md,description,"Execute Clay primary workflow: Core Workflow A.
Use when implementing primary use case,
building main features, or core integration tasks.
Trigger with phrases like ""clay main workflow"",
""primary task with clay"".
"
1961,plugins/saas-packs/clay-pack/skills/clay-core-workflow-a/SKILL.md,allowed-tools,"Read, Write, Edit, Bash(npm:*), Grep"
1962,plugins/saas-packs/clay-pack/skills/clay-core-workflow-a/SKILL.md,version,1.0.0
1963,plugins/saas-packs/clay-pack/skills/clay-core-workflow-a/SKILL.md,license,MIT
1964,plugins/saas-packs/clay-pack/skills/clay-core-workflow-a/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
1965,plugins/saas-packs/clay-pack/skills/clay-core-workflow-a/SKILL.md,compatible-with,"claude-code, codex, openclaw"
1966,plugins/saas-packs/clay-pack/skills/clay-core-workflow-b/SKILL.md,name,clay-core-workflow-b
1967,plugins/saas-packs/clay-pack/skills/clay-core-workflow-b/SKILL.md,description,"Execute Clay secondary workflow: Core Workflow B.
Use when implementing secondary use case,
or complementing primary workflow.
Trigger with phrases like ""clay secondary workflow"",
""secondary task with clay"".
"
1968,plugins/saas-packs/clay-pack/skills/clay-core-workflow-b/SKILL.md,allowed-tools,"Read, Write, Edit, Bash(npm:*), Grep"
1969,plugins/saas-packs/clay-pack/skills/clay-core-workflow-b/SKILL.md,version,1.0.0
1970,plugins/saas-packs/clay-pack/skills/clay-core-workflow-b/SKILL.md,license,MIT
1971,plugins/saas-packs/clay-pack/skills/clay-core-workflow-b/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
1972,plugins/saas-packs/clay-pack/skills/clay-core-workflow-b/SKILL.md,compatible-with,"claude-code, codex, openclaw"
1973,plugins/saas-packs/clay-pack/skills/clay-cost-tuning/SKILL.md,name,clay-cost-tuning
1974,plugins/saas-packs/clay-pack/skills/clay-cost-tuning/SKILL.md,description,"Optimize Clay costs through tier selection, sampling, and usage monitoring.
Use when analyzing Clay billing, reducing API costs,
or implementing usage monitoring and budget alerts.
Trigger with phrases like ""clay cost"", ""clay billing"",
""reduce clay costs"", ""clay pricing"", ""clay expensive"", ""clay budget"".
"
1975,plugins/saas-packs/clay-pack/skills/clay-cost-tuning/SKILL.md,allowed-tools,"Read, Grep"
1976,plugins/saas-packs/clay-pack/skills/clay-cost-tuning/SKILL.md,version,1.0.0
1977,plugins/saas-packs/clay-pack/skills/clay-cost-tuning/SKILL.md,license,MIT
1978,plugins/saas-packs/clay-pack/skills/clay-cost-tuning/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
1979,plugins/saas-packs/clay-pack/skills/clay-cost-tuning/SKILL.md,compatible-with,"claude-code, codex, openclaw"
1980,plugins/saas-packs/clay-pack/skills/clay-data-handling/SKILL.md,name,clay-data-handling
1981,plugins/saas-packs/clay-pack/skills/clay-data-handling/SKILL.md,description,"Implement Clay PII handling, data retention, and GDPR/CCPA compliance patterns.
Use when handling sensitive data, implementing data redaction, configuring retention policies,
or ensuring compliance with privacy regulations for Clay integrations.
Trigger with phrases like ""clay data"", ""clay PII"",
""clay GDPR"", ""clay data retention"", ""clay privacy"", ""clay CCPA"".
"
1982,plugins/saas-packs/clay-pack/skills/clay-data-handling/SKILL.md,allowed-tools,"Read, Write, Edit"
1983,plugins/saas-packs/clay-pack/skills/clay-data-handling/SKILL.md,version,1.0.0
1984,plugins/saas-packs/clay-pack/skills/clay-data-handling/SKILL.md,license,MIT
1985,plugins/saas-packs/clay-pack/skills/clay-data-handling/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
1986,plugins/saas-packs/clay-pack/skills/clay-data-handling/SKILL.md,compatible-with,"claude-code, codex, openclaw"
1987,plugins/saas-packs/clay-pack/skills/clay-debug-bundle/SKILL.md,name,clay-debug-bundle
1988,plugins/saas-packs/clay-pack/skills/clay-debug-bundle/SKILL.md,description,"Collect Clay debug evidence for support tickets and troubleshooting.
Use when encountering persistent issues, preparing support tickets,
or collecting diagnostic information for Clay problems.
Trigger with phrases like ""clay debug"", ""clay support bundle"",
""collect clay logs"", ""clay diagnostic"".
"
1989,plugins/saas-packs/clay-pack/skills/clay-debug-bundle/SKILL.md,allowed-tools,"Read, Bash(grep:*), Bash(curl:*), Bash(tar:*), Grep"
1990,plugins/saas-packs/clay-pack/skills/clay-debug-bundle/SKILL.md,version,1.0.0
1991,plugins/saas-packs/clay-pack/skills/clay-debug-bundle/SKILL.md,license,MIT
1992,plugins/saas-packs/clay-pack/skills/clay-debug-bundle/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
1993,plugins/saas-packs/clay-pack/skills/clay-debug-bundle/SKILL.md,compatible-with,"claude-code, codex, openclaw"
1994,plugins/saas-packs/clay-pack/skills/clay-deploy-integration/SKILL.md,name,clay-deploy-integration
1995,plugins/saas-packs/clay-pack/skills/clay-deploy-integration/SKILL.md,description,"Deploy Clay integrations to Vercel, Fly.io, and Cloud Run platforms.
Use when deploying Clay-powered applications to production,
configuring platform-specific secrets, or setting up deployment pipelines.
Trigger with phrases like ""deploy clay"", ""clay Vercel"",
""clay production deploy"", ""clay Cloud Run"", ""clay Fly.io"".
"
1996,plugins/saas-packs/clay-pack/skills/clay-deploy-integration/SKILL.md,allowed-tools,"Read, Write, Edit, Bash(vercel:*), Bash(fly:*), Bash(gcloud:*)"
1997,plugins/saas-packs/clay-pack/skills/clay-deploy-integration/SKILL.md,version,1.0.0
1998,plugins/saas-packs/clay-pack/skills/clay-deploy-integration/SKILL.md,license,MIT
1999,plugins/saas-packs/clay-pack/skills/clay-deploy-integration/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
2000,plugins/saas-packs/clay-pack/skills/clay-deploy-integration/SKILL.md,compatible-with,"claude-code, codex, openclaw"
2001,plugins/saas-packs/clay-pack/skills/clay-enterprise-rbac/SKILL.md,name,clay-enterprise-rbac
2002,plugins/saas-packs/clay-pack/skills/clay-enterprise-rbac/SKILL.md,description,"Configure Clay enterprise SSO, role-based access control, and organization management.
Use when implementing SSO integration, configuring role-based permissions,
or setting up organization-level controls for Clay.
Trigger with phrases like ""clay SSO"", ""clay RBAC"",
""clay enterprise"", ""clay roles"", ""clay permissions"", ""clay SAML"".
"
2003,plugins/saas-packs/clay-pack/skills/clay-enterprise-rbac/SKILL.md,allowed-tools,"Read, Write, Edit"
2004,plugins/saas-packs/clay-pack/skills/clay-enterprise-rbac/SKILL.md,version,1.0.0
2005,plugins/saas-packs/clay-pack/skills/clay-enterprise-rbac/SKILL.md,license,MIT
2006,plugins/saas-packs/clay-pack/skills/clay-enterprise-rbac/SKILL.md,author,Jeremy Longshore <jeremy@intentsolutions.io>
2007,plugins/saas-packs/clay-pack/skills/clay-enterprise-rbac/SKILL.md,compatible-with,"claude-code, codex, openclaw"
2008,plugins/saas-packs/clay-pack/skills/clay-hello-world/SKILL.md,name,clay-hello-world
2009,plugins/saas-packs/clay-pack/skills/clay-hello-world/SKILL.md,description,"Create a minimal working Clay example.
Use when starting a new Clay integration, testing your setup,
or learning basic Clay API patterns.
Trigger with phrases like ""clay hello world"", ""clay example"",
""clay quick start"", ""simple clay code"".
"
