id,path,doc_type,apparent_subject,subject_type,line_count,word_count
2287,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-event-emitter/commands/implement-events.md,other,repository,repo,737,2476
2288,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-event-emitter/skills/skill-adapter/assets/README.md,README,repository,repo,8,56
2289,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-event-emitter/skills/skill-adapter/references/README.md,README,repository,repo,8,62
2290,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-event-emitter/skills/skill-adapter/scripts/README.md,README,repository,repo,8,57
2291,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-gateway-builder/README.md,README,repository,repo,28,48
2292,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-gateway-builder/commands/build-api-gateway.md,other,repository,repo,601,1891
2293,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-gateway-builder/skills/skill-adapter/assets/README.md,README,repository,repo,8,41
2294,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-gateway-builder/skills/skill-adapter/references/README.md,README,repository,repo,10,75
2295,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-gateway-builder/skills/skill-adapter/scripts/README.md,README,repository,repo,8,50
2296,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-load-tester/README.md,README,repository,repo,20,31
2297,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-load-tester/commands/run-load-test.md,other,repository,repo,988,3534
2298,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-load-tester/skills/skill-adapter/assets/README.md,README,repository,repo,9,47
2299,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-load-tester/skills/skill-adapter/references/README.md,README,repository,repo,9,50
2300,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-load-tester/skills/skill-adapter/scripts/README.md,README,repository,repo,9,69
2301,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-migration-tool/README.md,README,repository,repo,20,30
2302,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-migration-tool/commands/migrate-api.md,other,repository,repo,929,3508
2303,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-migration-tool/skills/skill-adapter/assets/README.md,README,repository,repo,9,47
2304,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-migration-tool/skills/skill-adapter/references/README.md,README,repository,repo,9,66
2305,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-migration-tool/skills/skill-adapter/scripts/README.md,README,repository,repo,9,64
2306,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-mock-server/README.md,README,repository,repo,28,51
2307,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-mock-server/commands/create-mock-server.md,other,repository,repo,1395,4213
2308,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-mock-server/skills/skill-adapter/assets/README.md,README,repository,repo,8,67
2309,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-mock-server/skills/skill-adapter/references/README.md,README,repository,repo,8,74
2310,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-mock-server/skills/skill-adapter/scripts/README.md,README,repository,repo,8,74
2311,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-monitoring-dashboard/README.md,README,repository,repo,20,29
2312,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-monitoring-dashboard/commands/create-monitoring.md,other,repository,repo,2182,6388
2313,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-monitoring-dashboard/skills/skill-adapter/assets/README.md,README,repository,repo,8,52
2314,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-monitoring-dashboard/skills/skill-adapter/references/README.md,README,repository,repo,8,63
2315,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-monitoring-dashboard/skills/skill-adapter/scripts/README.md,README,repository,repo,8,59
2316,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-rate-limiter/README.md,README,repository,repo,28,55
2317,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-rate-limiter/commands/add-rate-limiting.md,other,repository,repo,656,2536
2318,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-rate-limiter/skills/skill-adapter/assets/README.md,README,repository,repo,7,35
2319,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-rate-limiter/skills/skill-adapter/references/README.md,README,repository,repo,9,70
2320,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-rate-limiter/skills/skill-adapter/scripts/README.md,README,repository,repo,8,49
2321,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-request-logger/README.md,README,repository,repo,20,29
2322,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-request-logger/commands/setup-logging.md,other,repository,repo,767,2583
2323,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-request-logger/skills/skill-adapter/assets/README.md,README,repository,repo,7,45
2324,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-request-logger/skills/skill-adapter/references/README.md,README,repository,repo,8,63
2325,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-request-logger/skills/skill-adapter/scripts/README.md,README,repository,repo,8,53
2326,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-response-validator/README.md,README,repository,repo,20,31
2327,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-response-validator/commands/validate-api-responses.md,other,repository,repo,579,1754
2328,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-response-validator/skills/skill-adapter/assets/README.md,README,repository,repo,7,28
2329,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-response-validator/skills/skill-adapter/references/README.md,README,repository,repo,9,48
2330,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-response-validator/skills/skill-adapter/scripts/README.md,README,repository,repo,8,50
2331,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-schema-validator/README.md,README,repository,repo,20,30
2332,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-schema-validator/commands/validate-schemas.md,other,repository,repo,598,1914
2333,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-schema-validator/skills/skill-adapter/assets/README.md,README,repository,repo,8,51
2334,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-schema-validator/skills/skill-adapter/references/README.md,README,repository,repo,10,76
2335,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-schema-validator/skills/skill-adapter/scripts/README.md,README,repository,repo,8,58
2336,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-sdk-generator/README.md,README,repository,repo,20,30
2337,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-sdk-generator/commands/generate-sdk.md,other,repository,repo,621,1778
2338,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-sdk-generator/skills/skill-adapter/assets/README.md,README,repository,repo,8,47
2339,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-sdk-generator/skills/skill-adapter/references/README.md,README,repository,repo,8,46
2340,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-sdk-generator/skills/skill-adapter/scripts/README.md,README,repository,repo,8,48
2341,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-security-scanner/README.md,README,repository,repo,28,52
2342,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-security-scanner/commands/scan-api-security.md,SECURITY,repository,repo,848,2603
2343,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-security-scanner/skills/skill-adapter/assets/README.md,README,repository,repo,8,47
2344,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-security-scanner/skills/skill-adapter/references/README.md,README,repository,repo,9,88
2345,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-security-scanner/skills/skill-adapter/scripts/README.md,README,repository,repo,8,57
2346,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-throttling-manager/README.md,README,repository,repo,20,30
2347,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-throttling-manager/commands/implement-throttling.md,other,repository,repo,971,2989
2348,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-throttling-manager/skills/skill-adapter/assets/README.md,README,repository,repo,8,54
2349,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-throttling-manager/skills/skill-adapter/references/README.md,README,repository,repo,10,87
2350,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-throttling-manager/skills/skill-adapter/scripts/README.md,README,repository,repo,10,84
2351,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-versioning-manager/README.md,README,repository,repo,30,52
2352,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-versioning-manager/commands/manage-api-versions.md,other,repository,repo,903,2500
2353,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-versioning-manager/skills/skill-adapter/assets/README.md,README,repository,repo,9,41
2354,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-versioning-manager/skills/skill-adapter/references/README.md,README,repository,repo,9,61
2355,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/api-versioning-manager/skills/skill-adapter/scripts/README.md,README,repository,repo,9,58
2356,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/graphql-server-builder/README.md,README,repository,repo,51,103
2357,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/graphql-server-builder/commands/build-graphql-server.md,other,repository,repo,1116,3312
2358,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/graphql-server-builder/skills/skill-adapter/assets/README.md,README,repository,repo,10,75
2359,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/graphql-server-builder/skills/skill-adapter/references/README.md,README,repository,repo,10,86
2360,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/graphql-server-builder/skills/skill-adapter/scripts/README.md,README,repository,repo,10,76
2361,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/grpc-service-generator/README.md,README,repository,repo,28,49
2362,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/grpc-service-generator/commands/generate-grpc-service.md,other,repository,repo,944,2630
2363,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/grpc-service-generator/skills/skill-adapter/assets/README.md,README,repository,repo,10,72
2364,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/grpc-service-generator/skills/skill-adapter/references/README.md,README,repository,repo,9,72
2365,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/grpc-service-generator/skills/skill-adapter/scripts/README.md,README,repository,repo,9,69
2366,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/rest-api-generator/README.md,README,repository,repo,107,400
2367,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/rest-api-generator/commands/generate-rest-api.md,other,repository,repo,1236,3056
2368,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/rest-api-generator/skills/skill-adapter/assets/README.md,README,repository,repo,8,64
2369,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/rest-api-generator/skills/skill-adapter/references/README.md,README,repository,repo,9,82
2370,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/rest-api-generator/skills/skill-adapter/scripts/README.md,README,repository,repo,8,58
2371,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/webhook-handler-creator/README.md,README,repository,repo,30,55
2372,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/webhook-handler-creator/commands/create-webhook-handler.md,other,repository,repo,1104,3012
2373,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/webhook-handler-creator/skills/skill-adapter/assets/README.md,README,repository,repo,8,45
2374,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/webhook-handler-creator/skills/skill-adapter/references/README.md,README,repository,repo,11,93
2375,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/webhook-handler-creator/skills/skill-adapter/scripts/README.md,README,repository,repo,8,50
2376,backups/skill-structure-cleanup-20251108-073936/plugins/api-development/websocket-server-builder/README.md,README,repository,repo,20,32
